id,road,name,lat,lon,model_type,chainage,LRPName,length,condition
4791,N208,Bridge end,24.6451108,91.9168604,link,29.094,LRP029d,381.0000000000002,
4792,N208,CHILARCHOK CULVERT,24.6468765480314,91.9174339149606,bridge,29.301,LRP030a,4.6,A
4793,N208,Sylhet 33 km,24.6483608,91.917916,link,29.475,LRP030,38.999999999997925,
4794,N2,Katen Bridge,24.648407840904,91.6977646660419,bridge,194.173,LRP194b,25.5,A
4795,N208,Box culvert,24.6486663,91.9180549,link,29.514,LRP030a,501.99999999999886,
4796,N2,Bridge start,24.6489441,91.6983608,link,194.258,LRP194c,26.999999999986812,
4797,N2,Bridge end,24.6491386,91.6984997,link,194.285,LRP194d,39.99999999999204,
4798,N2,Sylhet 37 km,24.6494441,91.6986941,link,194.325,LRP195,963.0000000000223,
4799,N208,CHILAR CHOK BOX CULVERT,24.6503032980079,91.9202693561753,bridge,29.804,LRP030b,3.0,A
4800,N208,Box culvert,24.6515,91.9218882,link,30.016,LRP030b,399.0000000000009,
4801,N208,MIRZAPUR BOX CULVERT,24.6527586526315,91.9228228581453,bridge,30.195,LRP031a,3.0,A
4802,N208,Mirzapur box culvert,24.6539540210526,91.9237105223057,bridge,30.365,LRP031b,6.0,A
4803,N208,Box culvert,24.6543056,91.9239716,link,30.415,LRP030c,60.000000000002274,
4804,N208,Km post missing,24.6548056,91.9240827,link,30.475,LRP031,117.99999999999855,
4805,N2,Sylhet 36 km,24.65525,91.7055833,link,195.288,LRP196,319.9999999999932,
4806,N208,MIRJAPUR BOX CULVERT,24.6556954305084,91.9243298059322,bridge,30.58,LRP031c,3.0,A
4807,N208,Box culvert,24.6558056,91.9243604,link,30.593,LRP031a,216.00000000000108,
4808,N2,BAGUMPUR,24.656635385,91.70714688125,bridge,195.516,LRP196a,2.0,A
4809,N2,Box culvert,24.6571944,91.7077778,link,195.608,LRP196a,689.9999999999977,
4810,N208,Box culvert,24.6574722,91.9253327,link,30.809,LRP031b,300.9999999999984,
4811,N208,Mirzapur box culvert,24.6580180704318,91.9254406734219,bridge,30.874,LRP031d,3.0,A
4812,N208,Box culvert,24.66,91.9258327,link,31.11,LRP031c,179.99999999999972,
4813,N208,Info.Missing,24.6614722,91.9256938,link,31.29,LRP032,321.0000000000015,
4814,N208,Kacha bahor,24.6620571797507,91.9257106676012,bridge,31.355,LRP032a,6.0,A
4815,N2,Sylhet 35 km,24.6625,91.7112222,link,196.298,LRP197,117.999999999995,
4816,N2,FIRUSPUR PC GIDER BRIDGE,24.662780118644,91.7113457974576,bridge,196.333,LRP197a,63.2,A
4817,N2,Firozpur Bridge,24.662780118644,91.7113457974576,bridge,196.333,LRP197a,62.5,C
4818,N2,Bridge start,24.6634444,91.7116389,link,196.416,LRP197a,64.99999999999773,
4819,N2,Bridge end,24.664,91.7119167,link,196.481,LRP197b,817.0000000000073,
4820,N208,PALBARI CULVERT,24.6643521003115,91.9257768404984,bridge,31.61,LRP032b,3.0,A
4821,N208,Box culvert,24.6643611,91.9257771,link,31.611,LRP032a,248.99999999999878,
4822,N208,FENCHUGANJ BRIDGE,24.6661266236947,91.92633687751,bridge,31.804,LRP032c,24.0,A
4823,N208,Box Culvert,24.6666389,91.9264993,link,31.86,LRP032b,60.000000000002274,
4824,N208,Z2020 to Palbari,24.6668604,91.9267771,link,31.92,LRP032c,144.99999999999602,
4825,N208,Karmada culvert,24.6678742220689,91.9273322820689,bridge,32.046,LRP033a,3.0,A
4826,N208,Bridge start,24.6680271,91.927416,link,32.065,LRP032d,27.000000000001023,
4827,N208,Bridge end,24.6682216,91.9275549,link,32.092,LRP032e,182.99999999999983,
4828,N208,Sylhet 30 km,24.6697216,91.9282493,link,32.275,LRP033,39.00000000000148,
4829,N208,Box culvert,24.6700271,91.9283604,link,32.314,LRP033a,393.99999999999835,
4830,N2,Onish Mill Bridge,24.6706609685434,91.7150836848225,bridge,197.284,LRP198a,22.0,A
4831,N2,Sylhet 34 km,24.6707771,91.7151389,link,197.298,LRP198,56.99999999998795,
4832,N208,KARMADA BOX CULVERT,24.6710678535533,91.9287101637055,bridge,32.435,LRP033b,3.0,A
4833,N2,Bridge start,24.6712216,91.7153611,link,197.355,LRP198a,14.000000000010004,
4834,N2,Bridge end,24.6713604,91.7154167,link,197.369,LRP198b,909.9999999999966,
4835,N208,Box culvert,24.673416,91.9294993,link,32.708,LRP033b,547.0000000000041,
4836,N2,FASTAM BOX CUL,24.6772225292307,91.7206583672527,bridge,198.215,LRP199a,3.0,A
4837,N2,Box culvert,24.677666,91.7210549,link,198.279,LRP198c,28.999999999996362,
4838,N2,Sylhet 33 km,24.6777771,91.721166,link,198.308,LRP199,329.00000000000773,
4839,N208,Sylhet 29 km,24.6782493,91.9300827,link,33.255,LRP034,298.9999999999995,
4840,N208,FARIDPUR CULVERT,24.678420522408,91.9300950531772,bridge,33.274,LRP034a,3.0,A
4841,N2,Narkila Bridge,24.6795501243161,91.7225590851063,bridge,198.558,LRP199b,24.7,A
4842,N2,Bridge start,24.6801104,91.7229993,link,198.637,LRP199a,24.00000000000091,
4843,N208,FARIDPURBOX CULVERT,24.6802589103678,91.9302276872909,bridge,33.478,LRP034b,4.6,A
4844,N2,Bridge end,24.6803049,91.7231104,link,198.661,LRP199b,299.0000000000066,
4845,N208,Box culvert,24.6809438,91.9302771,link,33.554,LRP034a,204.9999999999983,
4846,N2,SASHARGAT BRIDGE,24.6822022946488,91.7236054080267,bridge,198.883,LRP199d,3.0,A
4847,N208,FARIDPUR BOX CULVERT,24.6823478395121,91.9303621863414,bridge,33.711,LRP034c,3.0,A
4848,N208,Box culvert,24.6827771,91.9303882,link,33.759,LRP034b,238.99999999999721,
4849,N2,Box culvert,24.6828604,91.7237771,link,198.96,LRP199c,347.99999999998477,
4850,N208,FARIDPUR BOX CULVERT,24.6834043656903,91.9304212046025,bridge,33.83,LRP034d,4.6,A
4851,N208,Box culvert,24.6848886,91.9304993,link,33.998,LRP034c,121.99999999999989,
4852,N208,LUTPURBOX CULVERT,24.685883104918,91.9306523360655,bridge,34.11,LRP035a,6.0,C
4853,N2,BROMMON GRAM,24.6859501977011,91.7242745666666,bridge,199.288,LRP200a,24.5,A
4854,N208,Box culvert,24.6859719,91.930666,link,34.12,LRP034d,115.00000000000199,
4855,N2,Sylhet 32 km,24.6861386,91.7243049,link,199.308,LRP200,36.000000000001364,
4856,N2,Bridge start,24.6864441,91.7243604,link,199.344,LRP200a,26.00000000001046,
4857,N2,Bridge end,24.6866386,91.7243882,link,199.37,LRP200b,241.99999999999022,
4858,N208,Sylhet 28 km,24.6869163,91.9309438,link,34.235,LRP035,179.99999999999972,
4859,N208,IUTPUR BOX CULVERT,24.6870829666666,91.9309900888888,bridge,34.255,LRP035b,3.0,A
4860,N2,BRAMMOR GRANON,24.6882736330578,91.7246218198347,bridge,199.555,LRP200c,3.0,A
4861,N208,Box culvert,24.6884163,91.9313604,link,34.415,LRP035a,85.00000000000085,
4862,N208,NURPUR CULVERT,24.6884378858823,91.9313927788235,bridge,34.448,LRP035c,3.0,A
4863,N208,Box culvert,24.6884719,91.9314438,link,34.5,LRP035b,64.99999999999773,
4864,N2,Box culvert,24.6887774,91.7246938,link,199.612,LRP200c,605.0000000000182,
4865,N208,Box culvert,24.6897219,91.9317216,link,34.565,LRP035c,199.00000000000517,
4866,N208,NURPUR BOX CULVERT,24.6900430914572,91.9318413633165,bridge,34.604,LRP035d,6.0,A
4867,N208,Box culvert,24.6913608,91.9323327,link,34.764,LRP035d,154.99999999999403,
4868,N208,NURPUR,24.6915715406451,91.9324731877419,bridge,34.792,LRP035e,6.0,A
4869,N208,Box Culvert,24.6925274,91.9331104,link,34.919,LRP035e,121.00000000000222,
4870,N208,Kushiara culvert,24.6933711314049,91.933520507438,bridge,35.024,LRP036a,6.1,A
4871,N208,Z2020 to Palbari,24.6934997,91.933583,link,35.04,LRP035f,195.00000000000028,
4872,N2,BRAMMOR GRAME BOX CULVERT,24.6935754,91.7258301636363,bridge,200.162,LRP201a,2.5,A
4873,N2,Box culvert,24.6940552,91.7259438,link,200.217,LRP200d,90.99999999997976,
4874,N2,Km post missing,24.6948608,91.7262216,link,200.308,LRP201,274.0000000000009,
4875,N208,Km post missing,24.695083,91.9325549,link,35.235,LRP036,137.99999999999812,
4876,N208,Bridge start,24.6961108,91.9318327,link,35.373,LRP036a,270.0000000000031,
4877,N2,BRAMMONGRAM BOX CULVERT,24.6967371740875,91.7268997967153,bridge,200.531,LRP201b,2.0,A
4878,N2,Box culvert,24.6971663,91.7270549,link,200.582,LRP201a,730.9999999999945,
4879,N208,Bridge end,24.6981386,91.930416,link,35.643,LRP036b,591.9999999999987,
4880,N208,MOLIKPUR BOX CULVERT,24.7025746324324,91.9290493339527,bridge,36.154,LRP036e,19.0,B
4881,N2,GOYALA BAZAR,24.7027914109439,91.7295576326949,bridge,201.261,LRP202a,3.0,A
4882,N2,Box culvert,24.7032222,91.7297493,link,201.313,LRP201b,20.000000000010232,
4883,N208,Km post missing,24.7032778,91.9288327,link,36.235,LRP037,268.0000000000007,
4884,N2,Sylhet 30 km,24.7033333,91.7298604,link,201.333,LRP202,1000.0,
4885,N208,Box culvert,24.7055833,91.9287771,link,36.503,LRP037a,731.9999999999993,
4886,N2,Km post missing,24.7093889,91.7373886,link,202.333,LRP203,104.99999999998977,
4887,N2,GOYNAGAT BOXCULVERT,24.7097024171428,91.738036475238,bridge,202.412,LRP203a,8.2,A
4888,N2,Box culvert,24.7098056,91.7382497,link,202.438,LRP203a,890.0000000000148,
4889,N208,Km post missing,24.7120833,91.9285827,link,37.235,LRP038,579.0000000000007,
4890,N208,Elaspur Bridge,24.7140372792746,91.9284881404145,bridge,37.454,LRP038a,130.57,B
4891,N208,Elaspur steal deck,24.7140372792746,91.9284881404145,bridge,37.454,LRP038a,117.0,C
4892,N2,Sylhet 28 km,24.7148889,91.7448886,link,203.328,LRP204,1004.9999999999955,
4893,N208,Bridge start,24.7172493,91.9283327,link,37.814,LRP038a,131.00000000000023,
4894,N208,Bridge end,24.718416,91.9283049,link,37.945,LRP038b,289.99999999999915,
4895,N208,Km post missing,24.7210271,91.9288327,link,38.235,LRP039,30.999999999998806,
4896,N208,Rail Road Crossing,24.7212771,91.9288882,link,38.266,LRP039a,399.0000000000009,
4897,N2,Sylhet 27 km,24.721447628048782,91.75156163658536,link,204.333,LRP205,224.99999999999432,
4898,N2,TAJPUR BAZAR BOX,24.7227593736585,91.7528962439024,bridge,204.534,LRP205a,3.0,A
4899,N2,Box Culvert,24.722916,91.7530556,link,204.558,LRP205a,525.0000000000057,
4900,N208,Sylhet 21 km,24.7248882,91.9284716,link,38.665,LRP040,956.0000000000031,
4901,N2,Road to Balaganj (Z2022),24.7260827,91.7568889,link,205.083,LRP205b,250.0,
4902,N2,Sylhet 26 km,24.7273327,91.7591389,link,205.333,LRP206,281.0000000000059,
4903,N2,Box culvert,24.7284993,91.7615,link,205.614,LRP206a,695.999999999998,
4904,N2,CHANDPUR BOX CULVERT,24.7285208517241,91.7615312862068,bridge,205.618,LRP206b,7.2,A
4905,N208,KALPARA BOX CULVERT,24.7299004437238,91.9274023165271,bridge,39.24,LRP039a,5.7,A
4906,N2,Box culvert,24.7322493,91.7669438,link,206.31,LRP206b,22.999999999996135,
4907,N2,SIMMANPUR BOX CULVERT,24.732333847826,91.7670452086956,bridge,206.324,LRP207a,2.0,A
4908,N2,Km post broken,24.7323882,91.7671104,link,206.333,LRP207,432.9999999999927,
4909,N208,Box culvert,24.7332216,91.9266938,link,39.621,LRP040a,43.99999999999693,
4910,N208,Sylhet 20 km,24.7336386,91.9265271,link,39.665,LRP041,950.0000000000028,
4911,N2,Box culvert,24.7350274,91.7702216,link,206.766,LRP207a,576.9999999999982,
4912,N2,KASIKAPON BOX CULVERT,24.7351007684575,91.770308831889,bridge,206.778,LRP207b,6.25,A
4913,N2,Sylhet 24 km,24.7385552,91.774416,link,207.343,LRP208,650.0000000000057,
4914,N208,Kutalpur Bridge,24.7385651742105,91.9246244167368,bridge,40.246,LRP041a,89.45,B
4915,N208,Bridge start,24.7416941,91.923416,link,40.615,LRP041a,49.99999999999716,
4916,N208,Km post missing / Bridge end,24.7425552,91.9231382,link,40.665,LRP042,582.9999999999984,
4917,N2,Box culvert,24.7436663,91.7768327,link,207.993,LRP208a,349.9999999999943,
4918,N2,MOHAMMAD PUR CULVERT,24.74391392,91.7769755514285,bridge,208.023,LRP209a,2.0,A
4919,N208,Kutalpur Bridge,24.7440140336192,91.9226249174957,bridge,40.854,LRP041c,12.0,B
4920,N2,Sylhet 23 km,24.7465552,91.7784993,link,208.343,LRP209,261.0000000000241,
4921,N208,Box culvert,24.7470552,91.9215549,link,41.248,LRP042b,417.0000000000016,
4922,N2,Box culvert,24.7486386,91.7795271,link,208.604,LRP209a,447.9999999999791,
4923,N208,Km post missing,24.7506389,91.9203049,link,41.665,LRP043,209.00000000000318,
4924,N208,Kutalpur Bridge,24.7514980282296,91.9199961492823,bridge,41.766,LRP042a,36.4,B
4925,N208,KUTALPUR,24.7514980282296,91.9199961492823,bridge,41.766,LRP042a,36.4,D
4926,N2,Box culvert,24.7522778,91.7813327,link,209.052,LRP209b,296.0000000000207,
4927,N208,Box culvert,24.7524167,91.919666,link,41.874,LRP043a,284.9999999999966,
4928,N2,DAYA MIR BOX CULVERT,24.7526231378378,91.7814715783783,bridge,209.092,LRP210a,1.5,A
4929,N2,Sylhet 22 km,24.7548333,91.7823604,link,209.348,LRP210,662.9999999999825,
4930,N208,Bridge start,24.7549167,91.9188049,link,42.159,LRP043b,42.00000000000159,
4931,N208,Bridge end,24.7551944,91.9187216,link,42.201,LRP043c,473.99999999999665,
4932,N208,Sylhet 17 km,24.7593056,91.9172771,link,42.675,LRP044,1000.0,
4933,N2,Box culvert,24.7605,91.7838886,link,210.011,LRP210a,337.0000000000175,
4934,N2,DAYAMIR BOX CULVERT,24.7609523557863,91.783856277448,bridge,210.06,LRP211a,2.0,A
4935,N2,Sylhet 21 km,24.7636111,91.7836663,link,210.348,LRP211,287.9999999999825,
4936,N208,Dharampur Bridge,24.7659215057,91.9151637269,bridge,43.436,LRP044a,29.7,A
4937,N208,DHARAMPUR,24.7659215057,91.9151637269,bridge,43.436,LRP044a,31.6,B
4938,N2,Box culvert,24.766159415752213,91.78328384619468,link,210.636,LRP211a,277.00000000001523,
4939,N2,SONARGOUR BOX CULVERT,24.7666903148672,91.7832041683185,bridge,210.696,LRP211b,1.5,A
4940,N208,Km post broken,24.7679993,91.9145,link,43.675,LRP045,160.0000000000037,
4941,N2,Box culvert,24.7686104,91.782916,link,210.913,LRP211b,444.9999999999932,
4942,N2,SOWEAGOAN BOX CULVERT,24.7690868044943,91.7829226220224,bridge,210.966,LRP211c,7.1,A
4943,N208,Bridge start,24.7693882,91.9140833,link,43.835,LRP045a,31.999999999996476,
4944,N208,Bridge end,24.7696382,91.9140278,link,43.867,LRP045b,807.9999999999998,
4945,N2,Sylhet 20 km,24.7726104,91.7829716,link,211.358,LRP212,643.0000000000007,
4946,N208,HAJIGANJ,24.775450445297,91.912933685891,bridge,44.53,LRP045a,30.3,A
4947,N208,Km post missing,24.7767216,91.9126944,link,44.675,LRP046,265.00000000000057,
4948,N2,Box culvert,24.7783327,91.783833,link,212.001,LRP212a,361.99999999999477,
4949,N2,FURRA BAZAR CULVERT,24.7788268613259,91.7839060475138,bridge,212.057,LRP213a,2.0,A
4950,N208,Bridge start,24.778916,91.9118056,link,44.94,LRP046a,33.99999999999892,
4951,N208,Bridge end,24.7792216,91.9116944,link,44.974,LRP046b,701.0000000000005,
4952,N2,Sylhet 19 km,24.7815271,91.7843052,link,212.363,LRP213,378.0000000000143,
4953,N208,HAJIGONJ,24.783233574037,91.9104531212553,bridge,45.428,LRP046a,1.5,A
4954,N2,Box culvert,24.7847219,91.7849719,link,212.741,LRP213a,569.9999999999932,
4955,N2,KURRA BAZR BOX CULVERT,24.7850107866666,91.78514968,bridge,212.779,LRP213b,2.0,A
4956,N208,Km post missing,24.7854163,91.9097778,link,45.675,LRP047,162.00000000000614,
4957,N208,Box culvert,24.7868886,91.9095278,link,45.837,LRP047a,679.9999999999998,
4958,N2,Box culvert,24.7890552,91.7876386,link,213.311,LRP213b,61.9999999999834,
4959,N208,MAHAMODA BAD,24.7892091882352,91.9096244911764,bridge,46.1,LRP046b,29.5,A
4960,N208,Mahmudabad Bridge,24.7892091882352,91.9096244911764,bridge,46.1,LRP046b,29.2,C
4961,N2,KURRZ BAZAR BOX CULVERT,24.789298916129,91.7878536193548,bridge,213.343,LRP214a,2.0,A
4962,N2,Sylhet 18 km,24.7895274,91.7880552,link,213.373,LRP214,265.0000000000148,
4963,N2,Box culvert,24.7915274,91.7891108,link,213.638,LRP214a,514.9999999999864,
4964,N2,AHAMAD NAGAR CULVERT,24.7917960135922,91.7891350679611,bridge,213.668,LRP214b,2.0,A
4965,N208,Bridge start,24.7928886,91.9097778,link,46.517,LRP047b,33.99999999999892,
4966,N208,Bridge end,24.7931386,91.9098056,link,46.551,LRP047c,123.99999999999523,
4967,N208,Sylhet 13 km,24.7943052,91.9099722,link,46.675,LRP048,1000.0,
4968,N2,Box culvert,24.7961386,91.7895274,link,214.153,LRP214b,105.00000000001819,
4969,N2,NAZIR BAZAR,24.7963586838095,91.7895549352381,bridge,214.179,LRP215a,12.4,C
4970,N2,Sylhet 17 km,24.7970274,91.7896386,link,214.258,LRP215,953.000000000003,
4971,N208,MOGLA BAZER,24.8001608595,91.91226345,bridge,47.38,LRP048a,20.8,A
4972,N208,Km post missing,24.8026111,91.9132222,link,47.675,LRP049,115.00000000000199,
4973,N208,Bridge start,24.8035556,91.9135833,link,47.79,LRP049a,27.999999999998693,
4974,N208,Bridge end,24.80379200858757,91.91351123717514,link,47.818,LRP049b,856.9999999999993,
4975,N2,Box culvert,24.8055,91.7906663,link,215.211,LRP215a,206.99999999999363,
4976,N2,KUTUB PUR BOX CULVERT,24.8056164772946,91.7907001164251,bridge,215.225,LRP216a,2.5,A
4977,N2,Sylhet 16 km,24.8072222,91.7911663,link,215.418,LRP216,54.000000000002046,
4978,N2,Box culvert,24.8075833,91.7912774,link,215.472,LRP216a,359.9999999999852,
4979,N2,ROSID PUR,24.8077053683333,91.7913065666666,bridge,215.486,LRP216b,2.5,A
4980,N2,Road to Lamakazi (Z2016),24.8107222,91.7920274,link,215.832,LRP216b,200.00000000001705,
4981,N208,Km post missing,24.8110278,91.9113056,link,48.675,LRP050,1000.0,
4982,N2,Box culvert,24.8118056,91.7924163,link,216.032,LRP216c,405.9999999999775,
4983,N2,ROSID PUR BOX CULVERT,24.8118056,91.7924163,bridge,216.032,LRP217a,18.6,A
4984,N2,Sylhet 15 km,24.8150278,91.7953052,link,216.438,LRP217,1000.0,
4985,N208,Km post missing,24.8191382,91.9014722,link,49.675,LRP051,990.000000000002,
4986,N2,Sylhet 14 km,24.820666,91.8029444,link,217.438,LRP218,1000.0,
4987,N208,NAIKHAI BOX CULVERT,24.8243342277777,91.9014922777777,bridge,50.39,LRP051a,3.0,A
4988,N2,Sylhet 13 km,24.8254438,91.8113333,link,218.438,LRP219,218.00000000001774,
4989,N208,Sylhet 9 km,24.8263327,91.9015,link,50.665,LRP052,155.00000000000114,
4990,N2,Box culvert,24.8267216,91.813,link,218.656,LRP219a,781.9999999999823,
4991,N2,LALA BAZAR START,24.8267532138107,91.8130337410486,bridge,218.661,LRP219a,2.5,A
4992,N208,Box culvert,24.8275549,91.9007778,link,50.82,LRP052a,229.99999999999687,
4993,N208,"Z2832,Daudabad-Vdeshwar road",24.8286938,91.9000556,link,51.05,LRP052b,615.000000000002,
4994,N208,JALKER KANDI,24.831194277922,91.899333612987,bridge,51.311,LRP052a,32.2,A
4995,N208,Jalker Kandi Bridge,24.831194277922,91.899333612987,bridge,51.311,LRP052a,32.0,B
4996,N2,Sylhet 12 km,24.831666,91.8182771,link,219.438,LRP220,533.0000000000155,
4997,N208,Sylhet 8 km,24.83458573073593,91.89835436623376,link,51.665,LRP053,78.00000000000296,
4998,N208,Bridge end,24.8354719,91.8979719,link,51.768,LRP053b,896.9999999999984,
4999,N2,Bridge start,24.8361941,91.8202771,link,219.971,LRP220a,32.99999999998704,
5000,N2,LALA BAZAR,24.836285,91.820322590909,bridge,219.998,LRP220b,11.8,B
5001,N2,Bridge end,24.8363052,91.8203327,link,220.004,LRP220b,433.9999999999975,
5002,N2,Sylhet 11 km,24.8401663,91.8216938,link,220.438,LRP221,26.00000000001046,
5003,N2,Box culvert,24.8402774,91.8217216,link,220.464,LRP221a,968.9999999999941,
5004,N2,LALA BAZAR,24.8403764712074,91.821767695356,bridge,220.476,LRP221b,2.0,A
5005,N208,Sylhet 7 km,24.8425552,91.895583,link,52.665,LRP054,676.9999999999995,
5006,N210,Dhaka 246 Km,24.846833,91.9140278,link,9.07,LRP010,474.99999999999966,
5007,N210,Box Culvert,24.846833,91.9144444,link,9.04,LRP009c,30.000000000001137,
5008,N210,Box Culvert,24.8469997,91.9093611,link,9.545,LRP010a,509.9999999999998,
5009,N210,Dhaka 245 Km,24.8474719,91.9041667,link,10.07,LRP011,243.00000000000034,
5010,N210,Box Culvert,24.8476386,91.9193604,link,8.529,LRP009b,510.9999999999992,
5011,N210,Box Culvert,24.8476663,91.9017778,link,10.313,LRP011a,530.9999999999989,
5012,N208,"N210, Sylhet Bypass road",24.8479997,91.896583,link,53.342,LRP054a,243.0000000000021,
5013,N210,Road End With N208 at Royal City Chottor,24.8479997,91.8967497,intersection,10.844,LRPE,10844.0,
5013,N2,Road End With N208 at Royal City Chottor,24.8479997,91.8967497,intersection,10.844,LRPE,10844.0,
5014,N2,Sylhet 10 km,24.8482774,91.8254438,link,221.433,LRP222,24.00000000000091,
5015,N2,Box culvert,24.8484997,91.8255271,link,221.457,LRP222a,557.9999999999927,
5016,N2,LALA BAZAR,24.8484997,91.8255271,bridge,221.457,LRP222a,3.0,B
5017,N210,Box Culvert,24.849333,91.9224993,link,8.094,LRP009a,435.0000000000005,
5018,N208,Sylhet 8 km,24.8495274,91.8949163,link,53.585,LRP055,1000.0,
5019,N2,LALA BAZAR,24.8515227408602,91.8295664935484,bridge,222.009,LRP223a,12.2,B
5020,N2,Box culvert,24.8515556,91.8296104,link,222.015,LRP222b,448.0000000000075,
5021,N210,Box Culvert,24.8524444,91.9246382,link,7.75,LRP008b,320.0000000000003,
5022,N2,Sylhet 9 km,24.8545278,91.8326382,link,222.463,LRP223,760.0000000000193,
5023,N208,Sylhet 7 km,24.8557778,91.8881108,link,54.585,LRP056,924.9999999999972,
5024,N210,Box Culvert,24.8568611,91.9272216,link,7.194,LRP008a,556.0,
5025,N210,Dhaka 248 Km,24.8578611,91.9276382,link,7.07,LRP008,123.99999999999966,
5026,N210,"R250,Sylhet-Jakiganj road",24.8581111,91.9277771,link,7.045,LRP007c,25.000000000000355,
5027,N2,KETLIL CULVERT,24.858334828421,91.8383490852631,bridge,223.207,LRP224a,3.0,A
5028,N2,Box culvert,24.8584167,91.8384719,link,223.223,LRP223a,250.0,
5029,N208,SIB BARI BOX CULVERT,24.8586061783783,91.8850362789189,bridge,55.04,LRP055a,3.0,A
5030,N2,Sylhet 8 km,24.8590833,91.840833,link,223.473,LRP224,54.9999999999784,
5031,N2,KETLI 2 CULVERT,24.8592015054545,91.8411284781818,bridge,223.512,LRP224b,3.0,A
5032,N2,Box culvert,24.85925,91.8412497,link,223.528,LRP224a,516.0000000000196,
5033,N2,R283,24.86075,91.8460552,link,224.044,LRP224b,84.99999999997954,
5034,N2,Teli Bazar Bridge,24.86088336,91.84667744,bridge,224.112,LRP225a,40.8,A
5035,N2,Bridge start,24.8609167,91.846833,link,224.129,LRP224c,44.00000000001114,
5036,N2,Bridge end,24.8610833,91.8472497,link,224.173,LRP224d,300.00000000001137,
5037,N208,Box culvert,24.8615278,91.8818604,link,55.51,LRP056a,85.00000000000085,
5038,N208,Sylhet 6 km,24.8618889,91.8810271,link,55.595,LRP057,1000.0,
5039,N2,Sylhet 7 km,24.8624722,91.8498886,link,224.473,LRP225,241.99999999999022,
5040,N2,BALIADIKONE CULVERT,24.8634841801652,91.8518594495867,bridge,224.705,LRP225c,2.0,A
5041,N2,Box culvert,24.8635278,91.8519444,link,224.715,LRP225a,657.999999999987,
5042,N210,Bridge End,24.8637222,91.9295827,link,6.385,LRP007b,660.0000000000001,
5043,N210,Bridge Start,24.8672216,91.9304993,link,5.985,LRP007a,399.9999999999995,
5044,N2,Road to Balaganj (Z2013),24.8673049,91.8568056,link,225.373,LRP225b,120.00000000000455,
5045,N2,Sylhet 6 km,24.8677216,91.8577778,link,225.493,LRP226,236.00000000001842,
5046,N205,Box Culvert,24.867916,91.8571944,intersection,0.023,LRPSa,977.0,
5047,N2,CHANDRIPUR,24.8681134864406,91.8599726838983,bridge,225.715,LRP226c,1.5,A
5048,N2,Box culvert,24.8681382,91.8601111,link,225.729,LRP226a,135.99999999999568,
5049,N2,Daudpur,24.8684057867647,91.8613151441176,bridge,225.86,LRP226d,1.5,A
5050,N2,Box culvert,24.868416,91.8613611,link,225.865,LRP226b,500.0,
5051,N2,FIRUS PUR 1,24.8692639999999,91.8631159935999,bridge,226.077,LRP227a,7.0,B
5052,N208,Sylhet 5 km,24.8694993,91.8760271,link,56.595,LRP058,899.9999999999986,
5053,N2,Box culvert,24.870416,91.8655,link,226.365,LRP226c,127.9999999999859,
5054,N2,Km post missing,24.8714993,91.86625,link,226.493,LRP227,314.9999999999977,
5055,N210,Box Culvert,24.8738327,91.9322771,link,5.195,LRP006a,774.9999999999994,
5056,N2,Box culvert,24.8740271,91.8677493,link,226.808,LRP227a,685.0000000000023,
5057,N2,FIRUSPUR (2),24.8741126221897,91.8678933810219,bridge,226.827,LRP227d,2.0,B
5058,N210,Dhaka 250 Km,24.8748604,91.9331938,link,5.04,LRP006,155.00000000000026,
5059,N205,Km post missing,24.8759993,91.8608333,link,1.0,LRP001,712.0,
5060,N2,Km post missing,24.8771104,91.8729438,link,227.493,LRP228,75.00000000001705,
5061,N2,Bridge start,24.8772216,91.8735271,link,227.568,LRP228a,18.999999999977035,
5062,N2,SYHAT RAIL LINE OVER BRIDGE,24.8772216,91.8736601789473,bridge,227.581,LRP228b,21.0,A
5063,N2,Bridge end,24.8772216,91.8737216,link,227.587,LRP228b,169.00000000001114,
5064,N210,Box Culvert,24.8772216,91.9353052,link,4.713,LRP005c,326.99999999999994,
5065,N208,"Road end at Humayun Rashid Chattar, Intersection od N2 and N208",24.8775549,91.8753604,intersection,57.495,LRPE,57495.0,
5066,N209,Start of the Road at Humayun Rashid Chattar Intersection between N2 and N209  ,24.8775549,91.8753604,intersection,0.0,LRPS,90.0,
5065,N2,"Road end at Humayun Rashid Chattar, Intersection od N2 and N208",24.8775549,91.8753604,intersection,57.495,LRPE,57495.0,
5066,N2,Start of the Road at Humayun Rashid Chattar Intersection between N2 and N209  ,24.8775549,91.8753604,intersection,0.0,LRPS,90.0,
5067,N2,N209 / N208 to Moulovibazar,24.8776938,91.8752771,link,227.756,LRP228c,37.00000000000614,
5068,N2,Km post broken,24.87784884913793,91.87557391336208,link,227.793,LRP229,194.99999999999318,
5069,N208,KADAM TALI BOX CULVERT,24.8780833333333,91.8753333333333,bridge,57.089,LRP057b,5.6,B
5070,N209,Box culvert,24.8781382,91.8753049,link,0.09,LRPSa,339.99999999999994,
5071,N2,Under Pass R250,24.878666,91.8771382,link,227.988,LRP229a,198.0000000000075,
5072,N2,KADAMTALY CULVERT,24.878804890909,91.8772392090909,bridge,228.006,LRP229a,9.5,A
5073,N210,Box Culvert,24.8792493,91.9371108,link,4.421,LRP005b,291.99999999999983,
